b3500,EC:2.1.1.n11/10.0829
b3008,EC:2.1.1.n11/10.6999
b2831,EC:1.1.1.107/10.9390,EC:2.1.1.n11/10.9772
b0115,EC:2.1.1.n11/10.2399,EC:1.17.99.6/10.3776
b0273,EC:2.1.1.n11/10.9634
b3056,EC:2.1.1.n11/10.3142
b3640,EC:2.1.1.n11/10.3776
b0150,EC:1.1.1.107/10.8239
b0153,EC:3.4.21.32/10.6442
b1945,EC:2.1.1.n11/9.7927
b3805,EC:2.1.1.n11/9.7230
b2020,EC:2.1.1.n11/10.7559
b0051,EC:2.1.1.n11/10.3801
b3418,EC:1.1.1.107/10.2614
b2215,EC:4.2.3.186/10.8075
b1723,EC:2.1.1.n11/10.4001
b1603,EC:2.1.1.n11/10.1873
b0871,EC:1.2.1.58/10.4155
b0243,EC:2.1.1.n11/9.9320
b2891,EC:2.1.1.n11/10.4938
b4201,EC:2.1.1.n11/9.4241
b0724,EC:1.3.1.45/10.5631,EC:2.1.1.n11/10.5970
b1886,EC:2.1.1.n11/10.4708
b0480,EC:2.1.1.n11/10.1566
b0980,EC:2.1.1.n11/10.1474
b1015,EC:1.2.1.58/10.8836
b4258,EC:2.1.1.n11/10.3898
b1883,EC:2.1.1.n11/10.1643
b1888,EC:2.1.1.n11/10.5394
b1713,EC:1.17.99.6/10.0616
b0342,EC:2.1.1.n11/10.6862
b1323,EC:2.1.1.n11/10.9509,EC:3.5.4.26/10.9975
b4013,EC:2.1.1.n11/9.9188
b3389,EC:2.1.1.n11/10.1491
b2822,EC:1.1.1.107/10.3868
b2318,EC:2.1.1.n11/9.8136
b4079,EC:2.1.1.n11/10.5001
b0151,EC:2.1.1.n11/9.7895
b0152,EC:3.5.4.26/9.7069,EC:2.1.1.n11/9.8077
b0092,EC:2.1.1.n11/10.6198
b3616,EC:1.1.7.1/10.8862
b3671,EC:2.1.1.n11/9.8103
b2500,EC:2.1.1.n11/9.3628
b4320,EC:2.1.1.n11/10.7392,EC:1.5.3.1/10.7661,EC:1.97.1.12/10.8190
b2315,EC:2.1.1.n11/10.4544
b1136,EC:2.1.1.n11/9.9467
b3365,EC:2.1.1.n11/9.8422
b0061,EC:2.1.1.n11/9.4856
b1281,EC:2.1.1.n11/10.6811
b1714,EC:2.1.1.n11/10.3960
b0099,EC:2.1.1.n11/9.0570
b3972,EC:2.1.1.n11/9.8046
b2820,EC:2.1.1.n11/9.7478
b1766,EC:2.1.1.n11/11.1607
b0839,EC:2.1.1.n11/9.6244
b0015,EC:2.1.1.n11/11.2642
b4024,EC:2.1.1.n11/10.4901
b2416,EC:2.1.1.n11/11.0507
b4350,EC:2.1.1.n11/10.3759
b0522,EC:2.1.1.n11/10.4530
b1749,EC:2.1.1.n11/10.0234
b3564,EC:2.1.1.n11/10.5041
b0759,EC:2.1.1.n11/9.7039
b0758,EC:2.1.1.n11/10.6004
b1224,EC:1.1.1.10/9.8972
b0121,EC:2.1.1.n11/10.6546
b0565,EC:1.1.1.107/10.2267
b0679,EC:2.1.1.n11/10.8369
b1890,EC:1.97.1.12/10.1885
b2614,EC:4.1.1.107/10.8630
b0903,EC:3.4.21.32/10.8368
b3905,EC:2.1.1.n11/10.9218
b3424,EC:2.1.1.n11/10.4476
b2239,EC:2.1.1.n11/10.1951
b1014,EC:1.97.1.12/10.3557
b3212,EC:1.1.1.107/10.6959
b3213,EC:2.1.1.n11/9.9927
b3668,EC:1.1.1.107/10.1513,EC:3.4.21.32/10.2080
b3778,EC:3.4.21.32/10.7117
b4058,EC:2.1.1.n11/10.4167
b3835,EC:3.4.21.32/10.6072
b2296,EC:2.1.1.n11/9.7470
b1094,EC:2.1.1.n11/11.2324
b4053,EC:2.1.1.n11/10.8138
b2530,EC:2.1.1.n11/10.4275
b2159,EC:2.1.1.n11/10.1701
b3959,EC:2.1.1.n11/9.7976
b3237,EC:2.1.1.n11/10.9530
b0908,EC:2.1.1.n11/10.6714,EC:1.3.1.45/10.7292
b3390,EC:2.1.1.n11/9.6698
b0388,EC:2.1.1.n11/9.9449
b3172,EC:3.4.21.32/10.4695
b3731,EC:2.1.1.n11/10.6372
b0032,EC:2.1.1.n11/10.4501
b3926,EC:2.1.1.n11/9.7351
b4143,EC:2.1.1.n11/10.9400
b4142,EC:2.1.1.n11/11.0361
b0437,EC:2.1.1.n11/10.6609
b0438,EC:2.1.1.n11/10.5635
b3931,EC:2.1.1.n11/10.3243
b1249,EC:7.2.2.9/10.4820,EC:2.1.1.n11/10.5637
b0910,EC:2.1.1.n11/10.1842
b3634,EC:2.1.1.n11/10.4181
b2750,EC:2.1.1.n11/10.6654
b2413,EC:3.4.21.32/10.2262
b1189,EC:1.97.1.12/10.9924
b3809,EC:2.1.1.n11/10.2855
b3287,EC:2.1.1.n11/10.4407
b4383,EC:2.1.1.n11/9.9965
b4381,EC:2.1.1.n11/10.5162
b2478,EC:2.1.1.n11/10.7555
b3225,EC:1.1.1.107/10.9125
b1185,EC:1.1.1.107/10.4269,EC:3.4.21.32/10.4743
b3887,EC:1.1.1.107/10.4127
b3340,EC:2.1.1.n11/11.1164
b4147,EC:2.1.1.n11/10.7726
b0170,EC:2.1.1.n11/10.6509
b2511,EC:2.1.1.n11/9.9889
b2779,EC:2.1.1.n11/10.8549
b0954,EC:2.1.1.n11/10.5257
b0180,EC:2.1.1.n11/10.0489
b1091,EC:2.1.1.n11/10.2517
b3261,EC:1.1.1.107/10.8231
b2748,EC:2.1.1.n11/9.8831
b4025,EC:2.1.1.n11/10.3579,EC:1.97.1.12/10.3756
b0757,EC:2.1.1.n11/9.6773
b2153,EC:2.1.1.n11/11.1887
b3741,EC:2.1.1.n11/10.9197,EC:3.4.21.32/11.0036
b3740,EC:2.1.1.n11/9.0558
b3430,EC:2.1.1.n11/10.6391
b0087,EC:3.4.21.32/9.6795
b1210,EC:2.1.1.n11/9.8696
b4172,EC:1.1.1.318/11.1745,EC:2.3.2.23/11.1951
b1712,EC:1.14.14.50/10.2977
b0912,EC:3.5.4.26/10.2846,EC:2.1.1.n11/10.4043,EC:1.1.1.193/10.5401
b3401,EC:2.1.1.n11/10.8715
b0014,EC:2.1.1.n11/10.4447
b2526,EC:2.1.1.n11/10.5479
b0473,EC:1.1.1.107/10.6395
b3481,EC:2.1.1.n11/9.8516
b2726,EC:2.1.1.n11/11.2018
b2991,EC:2.1.1.n11/10.7854
b3168,EC:2.1.1.n11/10.4169
b1718,EC:2.1.1.n11/10.4212
b1254,EC:2.1.1.n11/10.3221,EC:3.4.21.32/10.3964
b3909,EC:3.4.21.32/10.3643
b1215,EC:2.1.1.n11/10.4240
b1207,EC:2.1.1.n11/10.1170
b1098,EC:2.1.1.n11/10.0555
b0096,EC:2.1.1.n11/10.4324
b1087,EC:2.1.1.n11/9.2599
b0963,EC:2.1.1.n11/9.5214
b0783,EC:2.1.1.n11/11.0234
b3291,EC:3.4.21.32/10.5028
b4219,EC:2.1.1.n11/10.5363
b1778,EC:2.1.1.n11/10.2253
b3189,EC:1.3.1.45/10.6127,EC:2.1.1.n11/10.6470
b0046,EC:3.5.4.26/10.8094
b0678,EC:2.1.1.n11/9.0743
b2518,EC:2.1.1.n11/10.9785
b2392,EC:3.4.21.32/11.0644
b2830,EC:2.1.1.n11/9.1788
b4162,EC:2.1.1.n11/9.5298
b4245,EC:2.1.1.n11/10.6382
b0131,EC:2.1.1.n11/9.3919
b2564,EC:2.1.1.n11/10.3881
b3916,EC:2.1.1.n11/10.3237
b2926,EC:2.1.1.n11/10.9313
b4041,EC:3.4.21.32/10.3599
b4226,EC:2.1.1.n11/10.8716
b2501,EC:3.4.21.32/10.4046
b2615,EC:2.1.1.n11/10.1473
b0242,EC:2.1.1.n11/9.6699
b3932,EC:2.1.1.n11/10.5240
b4043,EC:2.1.1.n11/10.6535
b4177,EC:3.4.21.32/10.6653
b0945,EC:2.1.1.n11/10.1578
b3642,EC:2.1.1.n11/9.4745
b2780,EC:2.1.1.n11/10.1745
b0171,EC:2.1.1.n11/10.1192
b0120,EC:3.4.21.32/10.8186,EC:2.1.1.n11/10.8310
b0405,EC:2.1.1.n11/10.3518
b3167,EC:2.1.1.n11/10.7286
b2699,EC:2.1.1.n11/9.9672
b4375,EC:2.1.1.n11/10.5031
b1277,EC:2.1.1.n11/10.0420
b3041,EC:2.1.1.n11/10.5147
b3985,EC:2.1.1.n11/10.0371
b3983,EC:2.1.1.n11/11.2053
b3986,EC:2.1.1.n11/11.5486
b2606,EC:2.1.1.n11/10.0560
b3984,EC:2.1.1.n11/10.2946
b1716,EC:2.1.1.n11/9.9929
b3185,EC:3.5.4.26/11.0192,EC:2.1.1.n11/11.0302,EC:1.1.1.193/11.0959
b3637,EC:4.2.3.186/10.6684
b3312,EC:2.1.1.n11/11.7185,EC:3.4.21.32/11.7323
b3936,EC:3.1.3.90/10.5095
b1089,EC:2.1.1.n11/10.5753
b3636,EC:2.1.1.n11/10.7504
b4203,EC:2.1.1.n11/10.3635
b3321,EC:2.1.1.n11/9.8280
b3297,EC:2.1.1.n11/9.7320
b3342,EC:2.1.1.n11/10.2888
b3298,EC:2.1.1.n11/9.7957
b2609,EC:2.1.1.n11/10.1104
b4202,EC:2.1.1.n11/10.8573
b3316,EC:3.4.21.32/10.8748
b0023,EC:2.1.1.n11/10.2710
b0169,EC:2.1.1.n11/10.4759
b3314,EC:2.1.1.n11/9.5949
b3296,EC:4.2.3.186/11.0065,EC:1.14.14.111/11.0080
b3303,EC:2.1.1.n11/10.6442
b3306,EC:2.1.1.n11/10.8141
b3230,EC:2.1.1.n11/10.2526
b2608,EC:2.1.1.n11/10.4952,EC:1.17.99.6/10.6218
b2567,EC:2.1.1.n11/9.7200
b0214,EC:2.1.1.n11/9.7107
b2914,EC:2.1.1.n11/9.8767
b3295,EC:2.1.1.n11/10.9491
b3649,EC:3.6.1.55/11.2841
b1861,EC:2.1.1.n11/11.3205
b1860,EC:2.1.1.n11/10.4039
b1863,EC:2.1.1.n11/9.4786
b2942,EC:3.4.21.32/10.9162,EC:1.3.1.100/10.9266,EC:1.1.1.107/10.9473,EC:1.1.1.10/11.0062
b3591,EC:2.1.1.n11/10.7837
b2551,EC:1.17.99.6/11.1010,EC:3.4.21.32/11.1527,EC:3.2.2.31/11.1676,EC:2.1.1.n11/11.2249
b3528,EC:3.4.21.32/10.9031
b2620,EC:2.1.1.n11/10.7647
b0728,EC:2.1.1.n11/10.6225
b2744,EC:2.1.1.n11/10.0859
b0406,EC:2.1.1.n11/10.1063
b0436,EC:1.1.1.263/10.5589
b3708,EC:2.1.1.n11/10.5427
b0740,EC:2.1.1.n11/10.7205
b3919,EC:2.1.1.n11/11.0602
b1324,EC:2.1.1.n11/9.4924
b0008,EC:2.1.1.n11/10.4082
b2607,EC:2.1.1.n11/10.7712
b1261,EC:2.1.1.n11/10.0647
b2827,EC:1.1.1.10/10.6393
b3833,EC:2.1.1.n11/10.3011
b3470,EC:2.1.1.n11/9.3469
b3205,EC:2.1.1.n11/10.9431
b0659,EC:2.1.1.n11/9.6899
b1045,EC:2.1.1.n11/11.0986
b2498,EC:2.1.1.n11/9.8938
b0779,EC:2.1.1.n11/10.8618
b1913,EC:2.1.1.n11/9.5123
b1004,EC:2.1.1.n11/10.7536
b0422,EC:2.1.1.n11/11.1065
b3040,EC:2.1.1.n11/10.8707
b3866,EC:1.1.1.10/10.9113,EC:1.1.1.107/10.9750
b2949,EC:2.1.1.n11/9.4373
b2960,EC:2.1.1.n11/10.1039
b0636,EC:2.1.1.n11/10.7582
b4362,EC:2.1.1.n11/11.1792
b3780,EC:2.1.1.n11/9.8054
b4160,EC:3.4.21.32/10.4420
b0893,EC:2.1.1.n11/10.6615
b0930,EC:2.1.1.n11/10.0398
b1719,EC:2.1.1.n11/10.2432
b0956,EC:2.1.1.n11/10.3295
b2890,EC:2.1.1.n11/10.1032
b4129,EC:2.1.1.n11/10.2445
b4155,EC:2.1.1.n11/10.3495
b3811,EC:2.1.1.n11/10.2241
b2894,EC:2.1.1.n11/11.1890
b4152,EC:3.4.21.32/10.7841
b4151,EC:3.4.21.32/11.0794
b3929,EC:2.1.1.n11/10.8888
b2916,EC:3.5.4.26/10.7797
b1892,EC:3.4.21.32/10.3320
b3988,EC:3.4.21.32/10.1022
b2268,EC:2.1.1.n11/10.1649
b3987,EC:3.4.21.32/10.5827
b1187,EC:2.1.1.n11/10.8384,EC:1.1.1.107/10.8509,EC:3.4.21.32/10.8828
b3226,EC:1.1.1.107/10.7707,EC:2.1.1.n11/10.8260,EC:3.5.4.26/10.9393
b4374,EC:2.1.1.n11/10.1939
b3885,EC:2.1.1.n11/10.4260
b3697,EC:2.1.1.n11/10.1027
b0597,EC:2.3.2.23/10.6925,EC:1.2.1.58/10.7084
b2477,EC:1.1.1.10/10.5772,EC:3.4.21.32/10.6329
b0957,EC:2.1.1.n11/10.4485
b0741,EC:2.1.1.n11/10.7050
b3821,EC:1.1.1.107/10.5791
b1278,EC:2.1.1.n11/10.5203
b2813,EC:2.1.1.n11/9.8183
b2617,EC:2.1.1.n11/10.0768
b0177,EC:2.3.2.23/10.3724,EC:2.3.2.24/10.4414,EC:2.1.1.n11/10.4715
b4373,EC:2.1.1.n11/9.5029
b1066,EC:2.1.1.n11/9.5978
b1584,EC:3.5.4.26/10.2074
b2323,EC:2.1.1.n11/10.3629
b1850,EC:2.1.1.n11/10.7184
b2290,EC:7.2.1.1/10.5196,EC:1.97.1.12/10.5481
b1767,EC:2.1.1.n11/10.0307,EC:1.97.1.12/10.0985
b1887,EC:2.1.1.n11/10.5211
b0880,EC:2.1.1.n11/9.7363
b0623,EC:2.1.1.n11/9.9318
b3701,EC:1.14.14.111/10.4179,EC:2.3.2.23/10.4672
b2097,EC:2.1.1.n11/10.7623
b4232,EC:2.1.1.n11/9.4780
b1905,EC:2.1.1.n11/10.2386
b0095,EC:2.1.1.n11/10.2412
b0683,EC:2.1.1.n11/10.2783
b1779,EC:2.1.1.n11/10.8756
b2927,EC:2.1.1.n11/10.5668
b2241,EC:2.1.1.n11/10.4605
b3870,EC:3.4.21.32/10.3792
b3925,EC:2.1.1.n11/10.2372
b1635,EC:2.1.1.n11/10.6153,EC:1.1.1.107/10.6452
b0166,EC:2.1.1.n11/10.2072
b0064,EC:2.1.1.n11/10.6699
b1334,EC:2.1.1.n11/10.6676
b0487,EC:2.1.1.n11/10.4077
b4015,EC:2.1.1.n11/10.8028
b0761,EC:2.1.1.n11/10.5340
b4131,EC:3.4.21.32/10.7300,EC:2.1.1.n11/10.8003,EC:1.1.1.107/10.8973
b1661,EC:1.97.1.12/10.6225
b1881,EC:2.1.1.n11/10.9223
b3247,EC:2.1.1.n11/11.2161
b0425,EC:2.1.1.n11/9.9968
b3752,EC:2.1.1.n11/10.4741
b2599,EC:2.1.1.n11/10.3499
b3724,EC:2.1.1.n11/10.3753
b3349,EC:2.1.1.n11/10.7122
b4207,EC:2.1.1.n11/10.4617
b0439,EC:2.1.1.n11/10.2592
b0125,EC:2.1.1.n11/10.5672
b0238,EC:2.1.1.n11/10.2034
b2297,EC:2.1.1.n11/10.5055
b0902,EC:2.1.1.n11/10.4354
b4237,EC:2.1.1.n11/10.2196
b0116,EC:2.1.1.n11/10.4841
b0888,EC:2.1.1.n11/10.3711
b3162,EC:2.1.1.n11/10.4752
b4401,EC:2.1.1.n11/10.1839
b2316,EC:3.4.21.32/11.0570
b1241,EC:1.8.1.9/9.7353
b3433,EC:1.97.1.12/10.3119
b2525,EC:2.1.1.n11/9.8872
b3463,EC:2.1.1.n11/9.7635
b2799,EC:2.1.1.n11/10.0952
b3945,EC:2.1.1.n11/9.9104
b3455,EC:2.1.1.n11/9.6176
b2913,EC:2.1.1.n11/9.4456
b3201,EC:2.1.1.n11/8.9479
b3882,EC:2.1.1.n11/10.8826
b4391,EC:2.1.1.n11/10.3197
b3251,EC:2.1.1.n11/10.1877
b3556,EC:2.1.1.n11/10.0195
b1823,EC:2.1.1.n11/9.9968
b2553,EC:2.1.1.n11/10.4337
b2415,EC:1.17.99.6/10.2759
b3231,EC:2.1.1.n11/10.6382
b3405,EC:2.1.1.n11/11.2355
b3781,EC:2.1.1.n11/10.0066
b0058,EC:2.1.1.n11/9.8002
b2791,EC:2.1.1.n11/9.5715
b2183,EC:2.1.1.n11/10.4036
b2014,EC:3.4.21.32/10.5430
b3691,EC:1.2.1.58/9.8115
b3093,EC:3.4.21.32/10.3621
b0789,EC:7.2.2.9/9.7957
b1490,EC:2.1.1.n11/10.6467
b2380,EC:2.1.1.n11/10.8027
b3843,EC:2.1.1.n11/10.6937
b0970,EC:3.4.21.32/11.0045
b2528,EC:2.1.1.n11/10.5000
b2796,EC:3.4.21.32/10.8735
b3116,EC:3.4.21.32/10.5396
b4208,EC:1.2.1.58/10.4980
b4132,EC:3.1.26.5/10.8578
b0692,EC:3.1.26.5/10.9991,EC:1.2.1.58/11.0580
b3541,EC:2.1.1.n11/10.3340
b3725,EC:2.1.1.n11/9.8736
b1291,EC:2.1.1.n11/10.5552
b3178,EC:2.1.1.n11/10.4282
b1095,EC:2.1.1.n11/10.1118
b1475,EC:1.14.14.111/10.6688
b0974,EC:3.4.21.32/11.0514
b2728,EC:2.1.1.n11/10.4141
b2990,EC:2.1.1.n11/10.7572
b2727,EC:2.1.1.n11/10.7834
b0481,EC:2.1.1.n11/11.1034
b0762,EC:3.4.21.32/11.1960
b0819,EC:2.1.1.n11/9.8406
b0892,EC:2.1.1.n11/10.9256,EC:3.4.21.32/10.9809
b1105,EC:2.1.1.n11/10.3648
b1280,EC:1.1.1.107/11.1139
b2925,EC:2.1.1.n11/10.5014
b3137,EC:2.1.1.n11/10.7772
b3617,EC:2.1.1.n11/10.6664
b3770,EC:2.1.1.n11/10.8235,EC:1.1.1.107/10.8593
b1633,EC:2.1.1.n11/10.5981
b2800,EC:2.1.1.n11/10.1938
b1131,EC:1.1.1.107/9.9683
b0754,EC:2.1.1.n11/10.1032
b3738,EC:3.4.21.32/10.5730
b3735,EC:2.1.1.n11/10.8181,EC:3.5.4.26/10.8694,EC:1.17.99.6/10.8900
b3733,EC:2.1.1.n11/10.1060
b3734,EC:2.1.1.n11/10.5466
b3732,EC:3.4.21.32/10.6496
b4242,EC:2.1.1.n11/10.3912
b4174,EC:2.1.1.n11/10.4583
b3336,EC:1.1.1.107/10.8967,EC:2.1.1.n11/10.9077
b0185,EC:2.1.1.n11/10.2786
b3255,EC:2.1.1.n11/11.3952
b1418,EC:3.4.21.32/11.0255
b0143,EC:2.1.1.n11/10.4015
b2143,EC:2.1.1.n11/9.8554
b0089,EC:3.4.21.32/9.5360
b0634,EC:2.1.1.n11/10.4801
b0094,EC:2.1.1.n11/10.6475
b0720,EC:2.1.1.n11/10.7273
b0882,EC:2.1.1.n11/10.0515
b3816,EC:3.5.4.26/10.3691
b0431,EC:4.1.1.4/10.9387,EC:3.4.21.32/10.9954
b0432,EC:1.2.1.58/10.7211
b0430,EC:2.1.1.n11/11.0623
b0429,EC:2.1.1.n11/10.4765,EC:1.2.1.58/10.5891
b0733,EC:1.1.1.107/10.8372
b0734,EC:3.4.21.32/10.0471
b2414,EC:2.1.1.n11/9.9288
b1041,EC:1.14.13.105/10.3599
b4070,EC:1.1.1.10/10.4272,EC:1.1.1.349/10.5197
b2203,EC:1.14.13.105/10.6151,EC:1.1.1.349/10.7043
b4042,EC:2.1.1.n11/10.6957
b4138,EC:2.1.1.n11/10.4460
b4123,EC:2.1.1.n11/10.6166
b0621,EC:7.2.2.9/10.9958,EC:1.97.1.12/11.0194
b4384,EC:2.1.1.n11/10.5653
b3639,EC:2.1.1.n11/10.0433
b0048,EC:2.1.1.n11/9.8908
b0348,EC:2.1.1.n11/10.7848
b0145,EC:2.1.1.n11/10.8650
b3066,EC:2.1.1.n11/9.7607
b0812,EC:2.1.1.n11/10.4252
b2262,EC:2.1.1.n11/9.4848
b1203,EC:2.1.1.n11/10.8336
b3006,EC:2.1.1.n11/10.2246
b0737,EC:2.1.1.n11/10.4161
b3005,EC:2.1.1.n11/9.8341
b0738,EC:2.1.1.n11/10.3720
b1939,EC:2.1.1.n11/10.8890
b0053,EC:2.1.1.n11/10.0657,EC:1.17.99.6/10.0798
b3371,EC:2.1.1.n11/10.7310,EC:3.5.4.26/10.8699
b2595,EC:2.1.1.n11/10.5671
b3177,EC:2.1.1.n11/10.7866
b3058,EC:2.1.1.n11/11.2214
b2303,EC:2.1.1.n11/9.8755
b0904,EC:2.1.1.n11/10.7749
b3462,EC:3.4.21.32/10.5157,EC:2.1.1.n11/10.5793
b1612,EC:1.97.1.12/10.4658,EC:1.1.1.107/10.4833,EC:1.14.14.113/10.5318
b4139,EC:2.1.1.n11/10.4843
b0723,EC:2.1.1.n11/10.3513
b0722,EC:3.4.21.32/11.3668
b4153,EC:2.1.1.n11/10.6467
b1852,EC:2.1.1.n11/9.7933
b0450,EC:2.1.1.n11/10.6757
b1654,EC:2.1.1.n11/10.4228
b3633,EC:2.1.1.n11/9.7756
b3784,EC:1.2.1.58/10.4846
b1651,EC:2.1.1.n11/10.5172
b0212,EC:2.1.1.n11/9.4014
b2053,EC:2.1.1.n11/10.5077
b0010,EC:1.2.5.2/10.8190
b4052,EC:2.1.1.n11/9.5016
b0369,EC:2.1.1.n11/10.6849
b3850,EC:2.1.1.n11/9.9246
b1212,EC:2.1.1.n11/10.3586
b0156,EC:2.1.1.n11/10.5903
b3730,EC:2.1.1.n11/9.6575
b2529,EC:2.1.1.n11/10.3603
b0973,EC:2.1.1.n11/10.6562
b2994,EC:2.1.1.n11/10.4765
b0460,EC:3.4.21.32/10.8598,EC:2.1.1.n11/10.9589
b1103,EC:2.1.1.n11/8.7647
b4000,EC:2.1.1.n11/11.3900
b0440,EC:2.1.1.n11/11.5734
b1237,EC:2.1.1.n11/10.8738
b2669,EC:2.1.1.n11/10.8674
b3400,EC:2.1.1.n11/10.6355
b0889,EC:2.1.1.n11/10.2597
b3357,EC:2.1.1.n11/10.7447
b0506,EC:2.1.1.n11/10.7523
b1658,EC:2.1.1.n11/11.4065
b3961,EC:3.5.4.26/10.4595,EC:2.1.1.n11/10.5728
b1054,EC:2.1.1.n11/9.0904
b1326,EC:2.1.1.n11/9.9878
b2126,EC:3.4.21.32/11.1230
b2597,EC:2.1.1.n11/10.6981
b3187,EC:2.1.1.n11/10.7578
b0220,EC:2.1.1.n11/10.4801
b1676,EC:2.1.1.n11/10.5179
b0635,EC:2.1.1.n11/9.2381
b0084,EC:1.2.1.58/10.8505
b0376,EC:1.1.1.10/10.5782
b0401,EC:1.97.1.12/10.6672
b0494,EC:2.1.1.n11/9.6156
b2742,EC:2.1.1.n11/10.2759
b0641,EC:2.1.1.n11/9.6959
b4220,EC:2.1.1.n11/10.2488
b2533,EC:2.1.1.n11/10.2767
b2508,EC:2.1.1.n11/10.2560
b0595,EC:2.1.1.n11/10.2255
b3662,EC:1.2.1.58/9.9108
b3812,EC:2.1.1.n11/9.2206
b3820,EC:1.1.1.107/10.7683
b2795,EC:1.1.1.107/10.0396
b2910,EC:1.1.1.107/10.9834,EC:2.1.1.n11/11.0352
b3200,EC:2.1.1.n11/9.6734
b3199,EC:2.1.1.n11/10.2312
